song_id,platform_id,released_year,language,number_of_comments
9228,P7894870,2010,eng,151
9229,X19156898,2014,eng,2089
9230,P988170,1952,,99
9231,V298816,1974,,238
9232,P400,1988,eng,633
9233,P18990,1977,eng,599
9234,S1593623,2007,eng,402
9235,X16148938,2012,eng,451
9236,U13105,1996,en-CA,346
9237,T820394,2006,eng,1143
9238,R8172,2003,en-GB,355
9239,U141935,2003,en-US,71
9240,Y45369,2005,eng,1291
9241,W381787,1992,,198
9242,T16029994,2013,eng,2629
9243,U61505,1936,eng,1190
9244,Y8542839,2010,eng,1110
9245,Q836611,2000,en-US,243
9246,S6758423,2009,en-US,1483
9247,T762134,1956,eng,985
9248,Q6630751,2008,eng,437
9249,U109515,1947,,219
9250,R15902792,2013,eng,1699
9251,R152402,1985,en-US,235
9252,X24938,2004,,38
9253,S432283,1971,en-US,241
9254,P68530,2002,en-US,343
9255,W275247,1886,,680
9256,Q16762211,2012,eng,785
9257,P11350430,2010,eng,387
9258,V12710106,2012,en-US,1507
9259,V8288246,2011,en-US,1677
9260,W13237327,2012,eng,597
9261,V24044596,2015,,2158
9262,Y44399,1988,en-US,244
9263,T3015764,2008,eng,1191
9264,T8526694,2011,eng,1446
9265,Y822989,1995,en-US,590
9266,P8113940,2011,eng,2147
9267,P443540,2003,eng,936
9268,Y52629,1991,eng,63
9269,Y18080889,2013,eng,1436
9270,Y8089,1997,eng,973
9271,T6433344,2009,en-US,923
9272,W712807,2002,,1010
9273,P7090290,2010,eng,1014
9274,T17853024,2013,en-US,787
9275,U161415,1974,,209
9276,V25666046,2016,eng,1861
9277,R64732,1987,eng,381
9278,V26214866,2016,eng,755
9279,S16130723,2013,eng,724
9280,P111220,1999,en-US,539
9281,T1524,-458,eng,187
9282,Y16280689,2016,eng,904
9283,Y31819,2004,,82
9284,T4800764,2009,eng,671
9285,Y16136599,2014,eng,1294
9286,X21086818,2014,eng,1291
9287,V33356,2002,eng,1038
9288,U126185,2001,,1652
9289,W313267,2004,eng,236
9290,W52367,2001,eng,641
9291,W145397,1991,eng,509
9292,X95708,1988,eng,458
9293,X23214408,2015,en-US,1073
9294,U18232495,2014,eng,1149
9295,Q10541,1994,en-US,655
9296,W4887,1979,en-GB,537
9297,W827497,1970,,90
9298,W129327,1941,eng,436
9299,P645180,2007,eng,1701
9300,T33144,2006,eng,1027
9301,Y11429,2006,en-US,357
9302,X5068,1996,,375
9303,U51715,1957,eng,373
9304,P13270,-335,eng,557
9305,X12737118,2008,,2343
9306,T20871704,2015,,1172
9307,Q394841,2004,,728
9308,V11306,1984,eng,642
9309,Y12002819,2012,eng,2408
9310,Y125959,2006,en-US,373
9311,P60080,1785,eng,271
9312,X25614598,2015,eng,1307
9313,T541024,1953,eng,544
9314,Q20318201,2014,eng,882
9315,Y11996019,2012,en-US,63
9316,P426030,2002,eng,260
9317,S4633,1970,,513
9318,Q359461,2001,eng,348
9319,Q8163161,2009,eng,92
9320,U604635,1996,eng,502
9321,X8110748,2007,jpn,90
9322,P6261270,2009,eng,1369
9323,T11324,1954,eng,434
9324,S12039943,2012,,1198
9325,U11551045,2012,en-US,636
9326,T28262024,2016,eng,2126
9327,P2358870,2003,en-US,121
9328,Q11913681,2011,eng,579
9329,U12782865,2011,eng,1091
9330,S62233,2007,eng,340
9331,X28248,2005,eng,397
9332,S12760903,2011,eng,380
9333,T763594,1976,eng,110
9334,T330944,2005,en-US,211
9335,U6049585,2009,en-US,1165
9336,U85425,1996,en-US,371
9337,Y55229,2001,,359
9338,V7159016,2010,en-CA,626
9339,R595822,2001,eng,216
9340,R25893582,2016,eng,3127
9341,S561403,2005,eng,416
9342,Y263149,2003,eng,696
9343,P1111600,1990,,129
9344,T26324,2006,,315
9345,Q17903381,2013,fil,401
9346,Y8437379,2010,eng,1327
9347,Y289029,1999,eng,586
9348,V659546,2007,eng,1478
9349,V10790376,2011,eng,1018
9350,V56466,2002,eng,1330
9351,S17973653,2013,eng,1873
9352,P155370,2005,,1287
9353,Q17673271,2013,eng,732
9354,V10803806,2011,eng,847
9355,W9166877,2011,eng,2460
9356,V1820716,2006,ger,1513
9357,V122756,1974,eng,1556
9358,S72623,1994,eng,504
9359,W91017,2003,eng,652
9360,S71823,1996,eng,180
9361,Q170171,2002,en-US,1354
9362,X5618698,2009,en-US,1578
9363,T31334,1986,en-US,290
9364,X8449698,2011,eng,1627
9365,U8720415,2011,,1196
9366,Q107781,1991,eng,420
9367,U12959045,2012,eng,1874
9368,S107783,1988,eng,564
9369,T23245594,2015,,1017
9370,T10295484,2010,en-GB,1003
9371,W7987,1999,,165
9372,U646195,1983,eng,319
9373,W8152697,2009,eng,1775
9374,X13152668,2012,eng,402
9375,Q914211,2007,en-GB,470
9376,R116982,1976,eng,231
9377,Q7828781,2010,eng,804
9378,T106124,1997,eng,416
9379,Q34451,2003,,1193
9380,X11738128,2012,eng,1381
9381,T20575434,2014,eng,2290
9382,U207365,2007,en-US,610
9383,S200963,1986,eng,266
9384,X3419808,2008,eng,2117
9385,Y6911529,2010,eng,591
9386,S764073,2002,eng,2079
9387,U17254035,2013,eng,1491
9388,V37296,1994,eng,297
9389,X192888,1926,eng,717
9390,T1176884,2006,eng,583
9391,V40136,2005,,734
9392,P29906980,2017,eng,5354
9393,Q7745031,2010,eng,1017
9394,Y12021559,2011,eng,772
9395,S38703,2006,eng,1387
9396,T11940384,2008,eng,1292
9397,Q155291,2003,eng,404
9398,Y41069,1968,eng,438
9399,W6261477,2009,en-US,1595
9400,U433035,1940,eng,754
9401,W1070527,2006,eng,62
9402,X17478,1942,eng,196
9403,X643988,1982,eng,378
9404,W74997,1944,en-US,226
9405,W59887,1977,en-US,367
9406,R199532,2004,eng,1541
9407,Q42691,1984,eng,389
9408,X290628,1986,eng,419
9409,P18580,1973,,902
9410,V20168816,2014,eng,1502
9411,X24961498,2012,eng,827
9412,X23357188,2014,eng,1173
9413,P30253700,2016,eng,1341
9414,W8150317,2011,en-US,964
9415,Y8100979,2011,eng,579
9416,P227280,2003,,163
9417,U244115,2006,en-US,220
9418,Q15799151,2013,eng,966
9419,X8100288,2010,eng,698
9420,Y16704759,2013,eng,955
9421,V1468706,2008,en-GB,1098
9422,Q24040551,2015,eng,1647
9423,U8471815,2011,eng,1154
9424,Y13659,2001,eng,465
9425,Y16171259,2011,eng,1042
9426,V11239856,2011,eng,947
9427,W25241477,2015,eng,1886
9428,X313998,1981,en-US,90
9429,V513176,1996,en-GB,323
9430,W457457,1987,,204
9431,P550940,2007,en-US,888
9432,T74034,1985,eng,1344
9433,T61974,1986,eng,195
9434,U153175,2003,,98
9435,Y1153709,1983,eng,171
9436,S764063,2007,en-US,942
9437,T17573684,2013,eng,1676
9438,S1175893,2007,en-CA,1406
9439,Y35539,2005,en-US,390
9440,Q92371,1985,,493
9441,Q630621,2007,eng,333
9442,X134958,2000,,257
9443,X571508,1997,en-US,875
9444,V10008056,2010,dan,995
9445,S13151283,2012,ara,855
9446,V10049436,2011,eng,480
9447,W112517,1993,eng,256
9448,V9399336,2010,eng,1030
9449,X125958,2006,,637
9450,X20662728,2014,eng,1810
9451,Y68099,1992,en-US,1493
9452,X36058,1988,eng,341
9453,W71787,2002,,328
9454,R5052,2000,,666
9455,T429024,1840,,792
9456,P73860,1964,en-US,341
9457,X46908,2004,en-US,126
9458,P17277800,2013,eng,858
9459,P18420,1987,,116
9460,P87280,1976,eng,945
9461,S65113,2006,en-GB,911
9462,P11445880,2012,en-US,3209
9463,P41820,1950,eng,522
9464,T5024334,2009,eng,1073
9465,P105920,2001,eng,268
9466,T13519844,2012,eng,850
9467,T20646604,2013,eng,2408
9468,P85310,2002,en-US,382
9469,R16312,1940,eng,644
9470,Y29236299,2016,eng,4612
9471,P51740,1993,en-US,1038
9472,P73960,1869,eng,487
9473,Y53809,1994,spa,592
9474,R10599302,2011,eng,1019
9475,V1866046,2008,eng,753
9476,X388018,1963,eng,661
9477,X15818278,2013,en-US,1165
9478,P89370,1992,eng,463
9479,Q21433251,2014,eng,288
9480,U280125,2007,en-US,190
9481,W127567,1994,eng,197
9482,V164836,1997,,271
9483,V77866,2002,en-GB,1045
9484,S10720733,2010,eng,1217
9485,T15776904,2010,eng,796
9486,R16084702,2012,en-GB,80
9487,T8710484,2010,fre,761
9488,Y20821249,2014,eng,1171
9489,T94064,2001,eng,484
9490,V1838166,2008,,1392
9491,R38562,2006,eng,403
9492,V13722526,2010,en-US,851
9493,S114143,1998,en-US,426
9494,P68930,1952,eng,695
9495,W9260507,2010,eng,569
9496,Q239381,1987,eng,49
9497,U835155,2001,,131
9498,X221298,2006,en-US,212
9499,V89186,2005,,586
9500,Q13056511,2012,eng,1122
9501,P17285330,2015,eng,2033
9502,P7780,1995,,92
9503,W25347,2005,eng,1176
9504,T26228034,2016,eng,1502
9505,T23363874,2015,eng,1980
9506,Y6280379,2009,eng,2055
9507,V7262166,2010,en-US,723
9508,Q961831,1997,eng,1492
9509,W820517,1998,eng,864
9510,W3690427,2009,eng,1168
9511,P6054190,,eng,843
9512,Q3692151,2003,ara,482
9513,P4530,2003,en-US,793
9514,P8857310,2011,,1819
9515,X5750628,2009,eng,1315
9516,Y7199,2003,en-US,1021
9517,P17810,1997,eng,950
9518,P6403690,2009,eng,554
9519,V167216,1998,,1430
9520,W15803037,2013,eng,1242
9521,Y7632329,2010,eng,1084
9522,V487666,2006,eng,412
9523,T19523454,2014,eng,1612
9524,X232268,1998,en-US,343
9525,Q400881,1984,en-US,336
9526,Y77739,1996,,205
9527,Y10859509,2013,en-CA,2108
9528,V22571696,2015,eng,1338
9529,W11306337,2011,,415
9530,V139176,1992,eng,1325
9531,Y96259,2005,eng,777
9532,U179565,1904,eng,1098
9533,Y6159,1995,eng,766
9535,S18781543,2014,,1407
9536,V46906,2004,en-US,136
9537,V8086216,2010,eng,318
9538,R88072,2004,eng,1285
9539,V15707526,2012,eng,844
9540,R581552,1919,eng,575
9541,T6344534,2006,,571
9542,Y91439,1985,en-US,442
9543,Y16041169,2012,eng,1143
9544,S481743,1981,eng,1429
9545,V576666,1982,en-US,470
9546,P23460830,2015,eng,1298
9547,T21535784,2014,eng,1165
9548,U30839185,2016,en-US,2179
9549,V18266,1532,eng,334
9550,S93453,2004,en-US,516
9551,Y23566909,2015,eng,2202
9552,R9532302,2011,eng,2341
9553,Y19138879,2014,eng,204
9554,V54666,2004,en-US,658
9555,X11942408,2011,ara,846
9556,P14460,2006,eng,663
9557,X857418,1945,,394
9558,T21857294,2014,eng,1845
9559,U11605,2000,eng,306
9560,S5292173,2009,,247
9561,V19106,1836,eng,516
9562,P1624920,2008,eng,468
9563,P381440,1967,eng,305
9564,Q603911,2005,eng,537
9565,V24819476,2015,,979
9566,W70487,1992,eng,233
9567,P11556960,2012,eng,2322
9568,P1207980,1957,,506
9569,Q32075671,2017,eng,9038
9570,U16170625,2013,ara,1112
9571,P6351910,2009,eng,379
9572,U16042305,2012,eng,700
9573,V12075886,2012,en-US,924
9574,S4162673,2008,eng,1259
9575,X77738,1995,eng,243
9576,U25955,1967,en-US,288
9577,S96463,1993,eng,193
9578,Q248871,1990,eng,334
9579,P3710,2002,eng,635
9580,Q32848471,2017,,1995
9581,U1372055,2006,,338
9582,R24902492,2014,,1975
9583,S8487363,2010,en-US,873
9584,X110388,2006,eng,866
9585,S7433,2006,,1076
9586,Y8411749,2011,eng,292
9587,X175078,1948,en-US,758
9588,U86655,2006,eng,1517
9589,S562763,2006,eng,625
9590,T97084,2006,,713
9591,P17342700,2014,eng,2178
9592,R51362,2002,eng,556
9593,U1830755,2008,eng,1066
9594,W9581507,2011,en-US,2208
9595,R25387202,2015,eng,1763
9596,X7707538,2010,en-US,559
9597,T9565574,2011,eng,809
9598,R6448482,2004,eng,76
9599,W69477,1974,eng,1390
9600,R6251222,2009,eng,2131
9601,U161275,1985,eng,157
9602,V76706,1993,en-GB,788
9603,W341027,2007,eng,931
9604,V17262206,2013,eng,1066
9605,T139004,1856,,62
9606,Q31741,1972,,531
9607,R81992,2003,eng,442
9608,R404562,1997,,3
9609,V400906,1985,en-US,298
9610,P17339590,2013,ara,1220
9611,U22571275,2015,eng,2541
9612,P14680,1839,eng,381
9613,W18722887,2014,eng,1281
9614,S341553,2006,en-US,713
9615,Y348489,1998,en-US,767
9616,P562930,2007,en-US,355
9617,S182683,2005,en-US,282
9618,U3295695,2004,eng,1187
9619,X21411058,2014,eng,2720
9620,X420278,1980,eng,237
9621,S6330323,2009,en-US,1563
9622,W15557,2003,eng,164
9623,X12448,1929,eng,716
9624,Q5571,2002,en-US,770
9625,U831635,1987,en-US,1586
9626,Q22421,2000,eng,160
9627,Y6939939,2009,eng,1216
9628,R78972,1996,eng,300
9629,U8515,1997,en-US,221
9630,Y6749,2004,en-US,717
9631,X606818,1982,eng,684
9632,P28700,2007,eng,1207
9633,Q20510241,2014,eng,1900
9634,R15820492,2012,,915
9635,R8765012,2011,en-US,662
9636,V100476,2004,eng,956
9637,R6596542,2008,eng,1640
9638,V20454076,2014,eng,1583
9639,Q199531,1981,eng,872
9640,Q10931321,2011,eng,515
9641,Y23289469,2015,eng,1507
9642,X9648,1936,eng,746
9643,X15793068,2013,en-US,884
9644,Q22840421,2016,eng,4228
9645,Q23031,1991,eng,863
9646,T27207654,2016,eng,938
9647,T48974,1977,en-GB,1221
9648,R75162,1968,en-GB,268
9649,X205218,1677,,252
9650,U337615,1994,,1117
9651,Q27170141,2016,eng,1297
9652,T17352874,2013,eng,1422
9653,R176892,1991,eng,214
9654,T9440324,1998,,959
9655,W85737,1988,en-US,219
9656,R1422252,2008,eng,441
9657,Q22411,2007,eng,499
9658,U89195,2007,eng,407
9659,W20505127,2014,en-US,1345
9660,R107172,2004,eng,169
9661,S25053,1955,eng,188
9662,R6933152,2010,en-US,888
9663,R137792,2005,,522
9664,T179174,1943,eng,234
9665,R930612,2000,eng,743
9666,T21480734,2014,eng,952
9667,X94578,1882,eng,295
9668,S7904453,2010,eng,1203
9669,P18453110,2014,eng,1673
9670,R1032,1987,en-US,650
9671,T190344,1946,eng,418
9672,S82553,1998,eng,256
9673,W836607,1999,en-US,297
9674,Y25801299,2015,en-US,857
9675,R20252,2001,eng,179
9676,U6542645,2010,eng,884
9677,X663098,2006,en-US,1013
9678,Y16031679,2012,,992
9679,R290882,-500,eng,258
9680,T18594634,2014,eng,963
9681,P12389310,2011,eng,1626
9682,Q1008231,2006,en-US,766
9683,R16170522,2012,ara,1045
9684,T6311614,2009,en-US,788
9685,Y434229,1958,,183
9686,W17487,1943,eng,222
9687,Y8534899,2011,eng,1452
9688,W136977,2001,,482
9689,Q113091,1957,eng,843
9690,V772976,2001,,57
9691,Y94669,1997,,822
9692,U7948945,2011,eng,1304
9693,R17404452,2013,eng,723
9694,Q4505161,2008,eng,1496
9695,P2309720,2005,en-US,110
9696,V10843036,2011,eng,312
9697,X10468258,2011,eng,750
9698,U7785,1978,en-GB,437
9699,U302625,1989,eng,349
9700,X15824358,2003,eng,493
9701,V25067046,2015,eng,1652
9702,X128048,1955,eng,789
9703,V22474626,2014,,645
9704,P95660,2006,,521
9705,W17794657,2013,eng,562
9706,X18243828,2013,eng,1505
9707,Q171201,1995,en-US,417
9708,Q261161,2006,,508
9709,U13031445,2012,en-GB,728
9710,W397867,1974,eng,496
9711,X104088,1986,en-US,394
9712,T17333174,2016,eng,1656
9713,Q15761241,2012,eng,877
9714,V23196,1983,,787
9715,X701738,2005,eng,1575
9716,V586516,1985,en-US,379
9717,Q891671,2006,eng,987
9718,Y13414599,2012,eng,1630
9719,V2895896,2007,eng,1162
9720,V94486,1940,eng,911
9721,Q42661,1998,eng,340
9722,W4657,1972,,284
9723,W552987,2007,en-US,820
9724,V153866,2000,en-GB,368
9725,T17950614,2014,eng,1833
9726,U17934655,2014,eng,1256
9727,S261083,2003,,295
9728,W27209407,2016,eng,895
9729,Y13489919,2012,eng,1700
9730,W484167,2001,en-US,138
9731,X13068,1987,eng,596
9732,X3028,1946,,823
9733,Y12042279,2012,eng,1039
9734,W2025787,2007,eng,193
9735,T20329634,2014,eng,505
9736,X25817528,2016,eng,2001
9737,Q73051,1990,eng,135
9738,W25671827,2016,eng,2169
9739,X94798,2006,en-US,279
9740,R4837112,2009,,357
9741,P9018370,2010,,450
9742,Y710969,2001,eng,202
9743,V3446,1978,eng,597
9744,R854252,1993,en-US,135
9745,V15954546,2012,eng,778
9746,P934700,1972,eng,163
9747,P5943970,2009,eng,735
9748,P294430,1991,en-GB,683
9749,Y20249,2006,en-US,298
9750,P20575440,2014,eng,1341
9751,T535494,1975,,319
9752,V20821376,2014,,2208
9753,S14403,1995,eng,495
9754,Q376561,1936,eng,612
9755,V21400356,2014,eng,2150
9756,Q13508021,2012,eng,1304
9757,R1145862,1994,en-US,734
9758,Q50091,1982,eng,286
9759,V386,2004,eng,909
9760,P80750,2002,,771
9761,V40496,1939,eng,1058
9762,X142108,2000,,232
9763,S5303373,2009,eng,2166
9764,P109510,1989,eng,168
9765,U68985,2003,eng,446
9766,P19400,1776,eng,382
9767,Q608601,1979,eng,397
9768,X52318,1980,eng,1003
9770,S10088913,2009,ara,952
9771,S23014603,2015,,1695
9772,T15764,2004,,1072
9773,V325416,1922,,460
9774,T8113344,2010,eng,494
9775,X6954438,2010,eng,756
9776,T19286674,2014,eng,1515
9777,T8428984,2010,en-GB,787
9778,V158446,1922,eng,629
9779,Y43739,2004,eng,331
9780,Y1335019,1930,en-GB,409
9781,V6081686,2007,eng,123
9782,W13431827,2012,eng,686
9783,S17671913,2013,eng,839
9784,Y26599,1994,eng,234
9785,W2133827,2007,fre,1531
9786,P13035050,2012,eng,1131
9787,U18271235,2014,eng,1555
9788,R23399022,2015,eng,927
9789,R818372,1981,eng,226
9790,Y214579,1996,eng,450
9791,S23569783,2015,eng,1400
9792,U23012475,2015,,1341
9793,W15677,1950,eng,1055
9794,R74462,2002,eng,915
9795,Y267869,2006,eng,1839
9796,U201145,1968,,126
9797,S18342283,2013,eng,769
9798,T271264,2002,eng,172
9799,W21418017,2013,eng,624
9800,Q209631,1812,eng,169
9801,W82817,1988,,350
9802,V15766776,2013,eng,1559
9803,X201138,1984,eng,126
9804,Y7027569,2010,eng,799
9805,T420734,2001,eng,705
9806,T6801614,2005,,34
9807,Q21981841,2015,en-CA,2575
9808,V1098486,2007,eng,883
9809,T25614984,2016,eng,1632
9810,Y109509,2006,eng,503
9811,P10518110,2011,eng,839
9812,V311196,1965,eng,1119
9813,X97408,2004,eng,1106
9814,W513207,1994,eng,131
9815,R5103512,2009,,111
9816,Q30364931,2016,,1655
9817,P1422250,2008,en-US,378
9818,Y1350249,1994,eng,34
9819,W335397,1840,eng,515
9820,U7078265,2010,en-US,1215
9821,P245700,2003,,43
9822,T716944,1975,en-GB,561
9823,P22749750,2015,eng,1493
9824,S359463,1999,eng,628
9825,T17257484,2013,eng,1335
9826,S67863,1996,eng,196
9827,U5981415,2009,eng,632
9828,U34295,2006,eng,1103
9829,W13151637,2010,ara,964
9830,R96702,2004,eng,1537
9831,Y12413949,2012,en-GB,1023
9832,P130260,1999,,1204
9833,W10111087,2011,en-US,1234
9834,T25014,2001,eng,515
9835,U72855,2002,eng,329
9836,Q25711641,2015,eng,2218
9837,Y18079719,2014,eng,2898
9838,S65633,2005,en-US,66
9839,S352383,1944,,287
9840,Y25693079,2015,,641
9841,Q15101,1999,en-US,699
9842,W24019187,2015,eng,1210
9843,W71867,1999,,341
9844,W17235347,2012,eng,1169
9845,Q13360101,2012,eng,1502
9846,W1099097,1968,,356
9847,S20685373,2014,,1426
9848,Y61899,1999,eng,584
9849,X36638,1962,,947
9850,Y17563539,2009,eng,1403
9851,R784222,2006,eng,241
9852,V31266,1971,,153
9853,U690955,2005,en-US,462
9854,X15398,2005,,1241
9855,W5266667,2008,en-US,1767
9856,U268955,2013,eng,551
9857,Q10461,1958,en-US,278
9858,V383196,1977,per,197
9859,Q26771521,2015,eng,877
9860,Q50051,1966,eng,554
9861,Y714569,1981,en-US,1661
9862,P4772110,2009,eng,1252
9863,T64394,1961,eng,378
9864,R88442,2001,en-GB,837
9865,V2505836,2006,,127
9866,V78976,1988,en-US,244
9867,P90420,2006,eng,1392
9868,X61938,1990,eng,322
9869,P114170,1993,eng,858
9870,Q1231511,2007,,344
9871,Y55019,1989,en-US,352
9872,V24480276,2015,eng,1685
9873,U10537195,2011,eng,798
9874,T64794,1979,en-US,358
9875,U226315,2005,,223
9876,W10165727,2011,eng,1775
9877,P536790,1985,eng,175
9878,T13426114,2012,eng,803
9879,Q12687461,2011,eng,620
9880,T11721314,2012,eng,1974
9881,T511684,1999,eng,321
9882,Q18367581,2014,eng,2727
9883,S16158563,2013,eng,2019
9884,P97390,1825,rus,36
9885,Y8682579,2011,en-US,1199
9886,T10473214,2011,eng,804
9887,X503248,2007,eng,1247
9888,W31087,1983,eng,205
9889,W22923997,2015,eng,1710
9890,U481335,1977,eng,246
9891,U1365225,1981,spa,598
9892,T2494204,2008,eng,649
9893,R16081202,2014,eng,1335
9894,W12017,1998,,390
9895,T27152124,2015,eng,1768
9896,W9639197,2011,,2116
9897,Q655601,2006,eng,273
9898,R12977172,2012,en-US,1293
9899,Q25813921,2016,eng,1634
9900,S6395833,2004,eng,492
9901,R7257982,2005,eng,1130
9902,R236862,2006,eng,1041
9903,S625603,2006,eng,501
9904,V18680106,2013,eng,1428
9905,Y449,1999,eng,741
9906,W1087207,1999,eng,137
9907,X7914058,2010,eng,1661
9908,Y10009,1957,eng,340
9909,T24612624,2015,eng,3174
9910,P714380,1983,,261
9911,V420496,1998,en-US,244
9912,R315882,2007,eng,1221
9913,X25912358,2016,eng,3018
9914,V8702806,2011,en-US,707
9915,R10196362,2011,eng,1205
9916,V25809756,2015,eng,1297
9917,R12989112,2012,eng,1149
9918,W5053547,2009,en-US,872
9919,X762288,1981,,170
9920,V11568316,2011,eng,888
9921,S99713,1958,eng,297
9922,R10092,2001,,230
9923,P228200,1996,eng,111
9924,Y24769,2006,eng,830
9925,W86737,2002,eng,555
9926,W12522507,2012,en-US,1468
9927,U40465,1994,,635
9928,V33896,2006,en-US,1539
9929,V6614886,,ara,803
9930,U16128105,2013,en-US,1779
9931,X10940958,2011,eng,1112
9932,Q16182601,2013,eng,991
9933,V1197646,1997,eng,298
9934,U117835,1995,,596
9935,P37300,2005,eng,429
9936,X29948,1982,,395
9937,Q13010211,2012,en-US,1260
9938,P18089900,2014,eng,1432
9939,X8034188,2010,eng,661
9940,X53168,2005,,485
9941,V61266,1994,ita,575
9942,X16074758,2013,eng,2631
9943,Y653559,1977,eng,28
9944,X16158498,2013,eng,839
9945,Y18943009,2013,eng,1562
9946,Y3559,1989,en-US,704
9947,V21393526,2015,eng,2910
9948,S263173,2005,eng,300
9949,T1824,2004,en-US,1025
9950,U23341855,2015,eng,2136
9951,Q2227371,2007,en-US,1483
9952,X76248,1962,,36
9953,R22062202,2016,eng,1628
9954,U13129925,2014,,2529
9955,W13065327,2013,eng,1514
9956,U31975,2005,eng,261
9957,V6332526,2009,en-GB,1611
9958,W7494887,2009,eng,295
9959,P13178410,2011,eng,536
9960,P127970,2001,,1849
9961,R6872,1981,eng,902
9962,X52588,1998,en-GB,841
9963,X92918,1998,en-US,128
9964,U17901125,2015,eng,1961
9965,R1011632,2007,eng,932
9966,T9864,1999,eng,535
9967,U5295735,1977,ara,1216
9968,T554674,1949,,599
9969,S23013953,2014,eng,1394
9970,V6131786,2011,,1178
9971,X12602078,2011,eng,881
9972,T4984,1999,en-GB,316
9973,P849380,1999,,749
9974,T116494,1978,,389
9975,Q613991,1985,eng,149
9976,Y6351939,2009,en-US,855
9977,X202948,1995,,949
9978,R162332,1963,en-US,755
9979,Q16951,1964,eng,322
9980,Y946899,2006,en-US,489
